,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
24355,"Middlesex County, MA",US,42.4672,-71.2874,3/10/20,0.0,0.0,0.0
16840,"Middlesex County, MA",US,42.4672,-71.2874,2/24/20,0.0,0.0,0.0
2311,"Middlesex County, MA",US,42.4672,-71.2874,1/26/20,0.0,0.0,0.0
12331,"Middlesex County, MA",US,42.4672,-71.2874,2/15/20,0.0,0.0,0.0
13333,"Middlesex County, MA",US,42.4672,-71.2874,2/17/20,0.0,0.0,0.0
1309,"Middlesex County, MA",US,42.4672,-71.2874,1/24/20,0.0,0.0,0.0
15337,"Middlesex County, MA",US,42.4672,-71.2874,2/21/20,0.0,0.0,0.0
17842,"Middlesex County, MA",US,42.4672,-71.2874,2/26/20,0.0,0.0,0.0
8824,"Middlesex County, MA",US,42.4672,-71.2874,2/8/20,0.0,0.0,0.0
11830,"Middlesex County, MA",US,42.4672,-71.2874,2/14/20,0.0,0.0,0.0
16339,"Middlesex County, MA",US,42.4672,-71.2874,2/23/20,0.0,0.0,0.0
13834,"Middlesex County, MA",US,42.4672,-71.2874,2/18/20,0.0,0.0,0.0
10828,"Middlesex County, MA",US,42.4672,-71.2874,2/12/20,0.0,0.0,0.0
27862,"Middlesex County, MA",US,42.4672,-71.2874,3/17/20,0.0,0.0,0.0
3313,"Middlesex County, MA",US,42.4672,-71.2874,1/28/20,0.0,0.0,0.0
22852,"Middlesex County, MA",US,42.4672,-71.2874,3/7/20,1.0,0.0,0.0
9325,"Middlesex County, MA",US,42.4672,-71.2874,2/9/20,0.0,0.0,0.0
20347,"Middlesex County, MA",US,42.4672,-71.2874,3/2/20,0.0,0.0,0.0
29365,"Middlesex County, MA",US,42.4672,-71.2874,3/20/20,0.0,0.0,0.0
7321,"Middlesex County, MA",US,42.4672,-71.2874,2/5/20,0.0,0.0,0.0
12832,"Middlesex County, MA",US,42.4672,-71.2874,2/16/20,0.0,0.0,0.0
19846,"Middlesex County, MA",US,42.4672,-71.2874,3/1/20,0.0,0.0,0.0
11329,"Middlesex County, MA",US,42.4672,-71.2874,2/13/20,0.0,0.0,0.0
8323,"Middlesex County, MA",US,42.4672,-71.2874,2/7/20,0.0,0.0,0.0
25357,"Middlesex County, MA",US,42.4672,-71.2874,3/12/20,0.0,0.0,0.0
17341,"Middlesex County, MA",US,42.4672,-71.2874,2/25/20,0.0,0.0,0.0
22351,"Middlesex County, MA",US,42.4672,-71.2874,3/6/20,1.0,0.0,0.0
30367,"Middlesex County, MA",US,42.4672,-71.2874,3/22/20,0.0,0.0,0.0
3814,"Middlesex County, MA",US,42.4672,-71.2874,1/29/20,0.0,0.0,0.0
14836,"Middlesex County, MA",US,42.4672,-71.2874,2/20/20,0.0,0.0,0.0
5317,"Middlesex County, MA",US,42.4672,-71.2874,2/1/20,0.0,0.0,0.0
7822,"Middlesex County, MA",US,42.4672,-71.2874,2/6/20,0.0,0.0,0.0
14335,"Middlesex County, MA",US,42.4672,-71.2874,2/19/20,0.0,0.0,0.0
28864,"Middlesex County, MA",US,42.4672,-71.2874,3/19/20,0.0,0.0,0.0
6319,"Middlesex County, MA",US,42.4672,-71.2874,2/3/20,0.0,0.0,0.0
10327,"Middlesex County, MA",US,42.4672,-71.2874,2/11/20,0.0,0.0,0.0
25858,"Middlesex County, MA",US,42.4672,-71.2874,3/13/20,0.0,0.0,0.0
19345,"Middlesex County, MA",US,42.4672,-71.2874,2/29/20,0.0,0.0,0.0
26359,"Middlesex County, MA",US,42.4672,-71.2874,3/14/20,0.0,0.0,0.0
18844,"Middlesex County, MA",US,42.4672,-71.2874,2/28/20,0.0,0.0,0.0
21349,"Middlesex County, MA",US,42.4672,-71.2874,3/4/20,0.0,0.0,0.0
29866,"Middlesex County, MA",US,42.4672,-71.2874,3/21/20,0.0,0.0,0.0
1810,"Middlesex County, MA",US,42.4672,-71.2874,1/25/20,0.0,0.0,0.0
20848,"Middlesex County, MA",US,42.4672,-71.2874,3/3/20,0.0,0.0,0.0
15838,"Middlesex County, MA",US,42.4672,-71.2874,2/22/20,0.0,0.0,0.0
30868,"Middlesex County, MA",US,42.4672,-71.2874,3/23/20,,,
23854,"Middlesex County, MA",US,42.4672,-71.2874,3/9/20,7.0,0.0,0.0
9826,"Middlesex County, MA",US,42.4672,-71.2874,2/10/20,0.0,0.0,0.0
26419,"Middlesex, NJ",US,40.5726,-74.4927,3/14/20,0.0,0.0,0.0
23413,"Middlesex, NJ",US,40.5726,-74.4927,3/8/20,0.0,0.0,0.0
28423,"Middlesex, NJ",US,40.5726,-74.4927,3/18/20,0.0,0.0,0.0
23914,"Middlesex, NJ",US,40.5726,-74.4927,3/9/20,0.0,0.0,0.0
6880,"Middlesex, NJ",US,40.5726,-74.4927,2/4/20,0.0,0.0,0.0
7882,"Middlesex, NJ",US,40.5726,-74.4927,2/6/20,0.0,0.0,0.0
9886,"Middlesex, NJ",US,40.5726,-74.4927,2/10/20,0.0,0.0,0.0
13393,"Middlesex, NJ",US,40.5726,-74.4927,2/17/20,0.0,0.0,0.0
29425,"Middlesex, NJ",US,40.5726,-74.4927,3/20/20,0.0,0.0,0.0
4876,"Middlesex, NJ",US,40.5726,-74.4927,1/31/20,0.0,0.0,0.0
20908,"Middlesex, NJ",US,40.5726,-74.4927,3/3/20,0.0,0.0,0.0
3874,"Middlesex, NJ",US,40.5726,-74.4927,1/29/20,0.0,0.0,0.0
2872,"Middlesex, NJ",US,40.5726,-74.4927,1/27/20,0.0,0.0,0.0
17401,"Middlesex, NJ",US,40.5726,-74.4927,2/25/20,0.0,0.0,0.0
5878,"Middlesex, NJ",US,40.5726,-74.4927,2/2/20,0.0,0.0,0.0
6379,"Middlesex, NJ",US,40.5726,-74.4927,2/3/20,0.0,0.0,0.0
12391,"Middlesex, NJ",US,40.5726,-74.4927,2/15/20,0.0,0.0,0.0
7381,"Middlesex, NJ",US,40.5726,-74.4927,2/5/20,0.0,0.0,0.0
30427,"Middlesex, NJ",US,40.5726,-74.4927,3/22/20,0.0,0.0,0.0
16399,"Middlesex, NJ",US,40.5726,-74.4927,2/23/20,0.0,0.0,0.0
8884,"Middlesex, NJ",US,40.5726,-74.4927,2/8/20,0.0,0.0,0.0
25918,"Middlesex, NJ",US,40.5726,-74.4927,3/13/20,0.0,0.0,0.0
10387,"Middlesex, NJ",US,40.5726,-74.4927,2/11/20,0.0,0.0,0.0
21910,"Middlesex, NJ",US,40.5726,-74.4927,3/5/20,0.0,0.0,0.0
27421,"Middlesex, NJ",US,40.5726,-74.4927,3/16/20,0.0,0.0,0.0
11389,"Middlesex, NJ",US,40.5726,-74.4927,2/13/20,0.0,0.0,0.0
24916,"Middlesex, NJ",US,40.5726,-74.4927,3/11/20,0.0,0.0,0.0
11890,"Middlesex, NJ",US,40.5726,-74.4927,2/14/20,0.0,0.0,0.0
16900,"Middlesex, NJ",US,40.5726,-74.4927,2/24/20,0.0,0.0,0.0
19405,"Middlesex, NJ",US,40.5726,-74.4927,2/29/20,0.0,0.0,0.0
20407,"Middlesex, NJ",US,40.5726,-74.4927,3/2/20,0.0,0.0,0.0
22912,"Middlesex, NJ",US,40.5726,-74.4927,3/7/20,0.0,0.0,0.0
21409,"Middlesex, NJ",US,40.5726,-74.4927,3/4/20,0.0,0.0,0.0
1870,"Middlesex, NJ",US,40.5726,-74.4927,1/25/20,0.0,0.0,0.0
17902,"Middlesex, NJ",US,40.5726,-74.4927,2/26/20,0.0,0.0,0.0
868,"Middlesex, NJ",US,40.5726,-74.4927,1/23/20,0.0,0.0,0.0
2371,"Middlesex, NJ",US,40.5726,-74.4927,1/26/20,0.0,0.0,0.0
14896,"Middlesex, NJ",US,40.5726,-74.4927,2/20/20,0.0,0.0,0.0
15898,"Middlesex, NJ",US,40.5726,-74.4927,2/22/20,0.0,0.0,0.0
10888,"Middlesex, NJ",US,40.5726,-74.4927,2/12/20,0.0,0.0,0.0
12892,"Middlesex, NJ",US,40.5726,-74.4927,2/16/20,0.0,0.0,0.0
13894,"Middlesex, NJ",US,40.5726,-74.4927,2/18/20,0.0,0.0,0.0
9385,"Middlesex, NJ",US,40.5726,-74.4927,2/9/20,0.0,0.0,0.0
29926,"Middlesex, NJ",US,40.5726,-74.4927,3/21/20,0.0,0.0,0.0
4375,"Middlesex, NJ",US,40.5726,-74.4927,1/30/20,0.0,0.0,0.0
15397,"Middlesex, NJ",US,40.5726,-74.4927,2/21/20,0.0,0.0,0.0
25417,"Middlesex, NJ",US,40.5726,-74.4927,3/12/20,0.0,0.0,0.0
367,"Middlesex, NJ",US,40.5726,-74.4927,1/22/20,0.0,0.0,0.0
19906,"Middlesex, NJ",US,40.5726,-74.4927,3/1/20,0.0,0.0,0.0
18904,"Middlesex, NJ",US,40.5726,-74.4927,2/28/20,0.0,0.0,0.0
22411,"Middlesex, NJ",US,40.5726,-74.4927,3/6/20,0.0,0.0,0.0
5377,"Middlesex, NJ",US,40.5726,-74.4927,2/1/20,0.0,0.0,0.0
14395,"Middlesex, NJ",US,40.5726,-74.4927,2/19/20,0.0,0.0,0.0
30928,"Middlesex, NJ",US,40.5726,-74.4927,3/23/20,,,
26920,"Middlesex, NJ",US,40.5726,-74.4927,3/15/20,0.0,0.0,0.0
1369,"Middlesex, NJ",US,40.5726,-74.4927,1/24/20,0.0,0.0,0.0
3373,"Middlesex, NJ",US,40.5726,-74.4927,1/28/20,0.0,0.0,0.0
18403,"Middlesex, NJ",US,40.5726,-74.4927,2/27/20,0.0,0.0,0.0
8383,"Middlesex, NJ",US,40.5726,-74.4927,2/7/20,0.0,0.0,0.0
27922,"Middlesex, NJ",US,40.5726,-74.4927,3/17/20,0.0,0.0,0.0
28924,"Middlesex, NJ",US,40.5726,-74.4927,3/19/20,0.0,0.0,0.0
24415,"Middlesex, NJ",US,40.5726,-74.4927,3/10/20,0.0,0.0,0.0
23439,"Minnehaha, SD",US,43.6632,-96.8351,3/8/20,0.0,0.0,0.0
7407,"Minnehaha, SD",US,43.6632,-96.8351,2/5/20,0.0,0.0,0.0
19431,"Minnehaha, SD",US,43.6632,-96.8351,2/29/20,0.0,0.0,0.0
1395,"Minnehaha, SD",US,43.6632,-96.8351,1/24/20,0.0,0.0,0.0
22437,"Minnehaha, SD",US,43.6632,-96.8351,3/6/20,0.0,0.0,0.0
16425,"Minnehaha, SD",US,43.6632,-96.8351,2/23/20,0.0,0.0,0.0
26946,"Minnehaha, SD",US,43.6632,-96.8351,3/15/20,0.0,0.0,0.0
5403,"Minnehaha, SD",US,43.6632,-96.8351,2/1/20,0.0,0.0,0.0
17427,"Minnehaha, SD",US,43.6632,-96.8351,2/25/20,0.0,0.0,0.0
13920,"Minnehaha, SD",US,43.6632,-96.8351,2/18/20,0.0,0.0,0.0
2397,"Minnehaha, SD",US,43.6632,-96.8351,1/26/20,0.0,0.0,0.0
3900,"Minnehaha, SD",US,43.6632,-96.8351,1/29/20,0.0,0.0,0.0
3399,"Minnehaha, SD",US,43.6632,-96.8351,1/28/20,0.0,0.0,0.0
4902,"Minnehaha, SD",US,43.6632,-96.8351,1/31/20,0.0,0.0,0.0
9912,"Minnehaha, SD",US,43.6632,-96.8351,2/10/20,0.0,0.0,0.0
15423,"Minnehaha, SD",US,43.6632,-96.8351,2/21/20,0.0,0.0,0.0
6405,"Minnehaha, SD",US,43.6632,-96.8351,2/3/20,0.0,0.0,0.0
29451,"Minnehaha, SD",US,43.6632,-96.8351,3/20/20,0.0,0.0,0.0
26445,"Minnehaha, SD",US,43.6632,-96.8351,3/14/20,0.0,0.0,0.0
8409,"Minnehaha, SD",US,43.6632,-96.8351,2/7/20,0.0,0.0,0.0
24942,"Minnehaha, SD",US,43.6632,-96.8351,3/11/20,0.0,0.0,0.0
15924,"Minnehaha, SD",US,43.6632,-96.8351,2/22/20,0.0,0.0,0.0
24441,"Minnehaha, SD",US,43.6632,-96.8351,3/10/20,0.0,0.0,0.0
1896,"Minnehaha, SD",US,43.6632,-96.8351,1/25/20,0.0,0.0,0.0
30453,"Minnehaha, SD",US,43.6632,-96.8351,3/22/20,0.0,0.0,0.0
10914,"Minnehaha, SD",US,43.6632,-96.8351,2/12/20,0.0,0.0,0.0
10413,"Minnehaha, SD",US,43.6632,-96.8351,2/11/20,0.0,0.0,0.0
11916,"Minnehaha, SD",US,43.6632,-96.8351,2/14/20,0.0,0.0,0.0
29952,"Minnehaha, SD",US,43.6632,-96.8351,3/21/20,0.0,0.0,0.0
25944,"Minnehaha, SD",US,43.6632,-96.8351,3/13/20,0.0,0.0,0.0
2898,"Minnehaha, SD",US,43.6632,-96.8351,1/27/20,0.0,0.0,0.0
28950,"Minnehaha, SD",US,43.6632,-96.8351,3/19/20,0.0,0.0,0.0
17928,"Minnehaha, SD",US,43.6632,-96.8351,2/26/20,0.0,0.0,0.0
20934,"Minnehaha, SD",US,43.6632,-96.8351,3/3/20,0.0,0.0,0.0
11415,"Minnehaha, SD",US,43.6632,-96.8351,2/13/20,0.0,0.0,0.0
30954,"Minnehaha, SD",US,43.6632,-96.8351,3/23/20,,,
25443,"Minnehaha, SD",US,43.6632,-96.8351,3/12/20,0.0,0.0,0.0
21936,"Minnehaha, SD",US,43.6632,-96.8351,3/5/20,0.0,0.0,0.0
27948,"Minnehaha, SD",US,43.6632,-96.8351,3/17/20,0.0,0.0,0.0
18429,"Minnehaha, SD",US,43.6632,-96.8351,2/27/20,0.0,0.0,0.0
9411,"Minnehaha, SD",US,43.6632,-96.8351,2/9/20,0.0,0.0,0.0
21435,"Minnehaha, SD",US,43.6632,-96.8351,3/4/20,0.0,0.0,0.0
12918,"Minnehaha, SD",US,43.6632,-96.8351,2/16/20,0.0,0.0,0.0
393,"Minnehaha, SD",US,43.6632,-96.8351,1/22/20,0.0,0.0,0.0
13419,"Minnehaha, SD",US,43.6632,-96.8351,2/17/20,0.0,0.0,0.0
5904,"Minnehaha, SD",US,43.6632,-96.8351,2/2/20,0.0,0.0,0.0
7908,"Minnehaha, SD",US,43.6632,-96.8351,2/6/20,0.0,0.0,0.0
4401,"Minnehaha, SD",US,43.6632,-96.8351,1/30/20,0.0,0.0,0.0
12417,"Minnehaha, SD",US,43.6632,-96.8351,2/15/20,0.0,0.0,0.0
8910,"Minnehaha, SD",US,43.6632,-96.8351,2/8/20,0.0,0.0,0.0
22938,"Minnehaha, SD",US,43.6632,-96.8351,3/7/20,0.0,0.0,0.0
23940,"Minnehaha, SD",US,43.6632,-96.8351,3/9/20,0.0,0.0,0.0
14421,"Minnehaha, SD",US,43.6632,-96.8351,2/19/20,0.0,0.0,0.0
18930,"Minnehaha, SD",US,43.6632,-96.8351,2/28/20,0.0,0.0,0.0
20433,"Minnehaha, SD",US,43.6632,-96.8351,3/2/20,0.0,0.0,0.0
6906,"Minnehaha, SD",US,43.6632,-96.8351,2/4/20,0.0,0.0,0.0
16926,"Minnehaha, SD",US,43.6632,-96.8351,2/24/20,0.0,0.0,0.0
28449,"Minnehaha, SD",US,43.6632,-96.8351,3/18/20,0.0,0.0,0.0
27447,"Minnehaha, SD",US,43.6632,-96.8351,3/16/20,0.0,0.0,0.0
894,"Minnehaha, SD",US,43.6632,-96.8351,1/23/20,0.0,0.0,0.0
19932,"Minnehaha, SD",US,43.6632,-96.8351,3/1/20,0.0,0.0,0.0
14922,"Minnehaha, SD",US,43.6632,-96.8351,2/20/20,0.0,0.0,0.0
8641,Minnesota,US,45.6945,-93.9002,2/8/20,0.0,0.0,0.0
28180,Minnesota,US,45.6945,-93.9002,3/18/20,77.0,0.0,0.0
5134,Minnesota,US,45.6945,-93.9002,2/1/20,0.0,0.0,0.0
8140,Minnesota,US,45.6945,-93.9002,2/7/20,0.0,0.0,0.0
30685,Minnesota,US,45.6945,-93.9002,3/23/20,169.0,1.0,0.0
26176,Minnesota,US,45.6945,-93.9002,3/14/20,21.0,0.0,0.0
14653,Minnesota,US,45.6945,-93.9002,2/20/20,0.0,0.0,0.0
2629,Minnesota,US,45.6945,-93.9002,1/27/20,0.0,0.0,0.0
625,Minnesota,US,45.6945,-93.9002,1/23/20,0.0,0.0,0.0
20164,Minnesota,US,45.6945,-93.9002,3/2/20,0.0,0.0,0.0
12148,Minnesota,US,45.6945,-93.9002,2/15/20,0.0,0.0,0.0
18160,Minnesota,US,45.6945,-93.9002,2/27/20,0.0,0.0,0.0
26677,Minnesota,US,45.6945,-93.9002,3/15/20,35.0,0.0,0.0
16156,Minnesota,US,45.6945,-93.9002,2/23/20,0.0,0.0,0.0
11146,Minnesota,US,45.6945,-93.9002,2/13/20,0.0,0.0,0.0
27178,Minnesota,US,45.6945,-93.9002,3/16/20,54.0,0.0,0.0
24673,Minnesota,US,45.6945,-93.9002,3/11/20,5.0,0.0,0.0
14152,Minnesota,US,45.6945,-93.9002,2/19/20,0.0,0.0,0.0
23170,Minnesota,US,45.6945,-93.9002,3/8/20,0.0,0.0,0.0
7138,Minnesota,US,45.6945,-93.9002,2/5/20,0.0,0.0,0.0
5635,Minnesota,US,45.6945,-93.9002,2/2/20,0.0,0.0,0.0
13651,Minnesota,US,45.6945,-93.9002,2/18/20,0.0,0.0,0.0
27679,Minnesota,US,45.6945,-93.9002,3/17/20,60.0,0.0,0.0
1126,Minnesota,US,45.6945,-93.9002,1/24/20,0.0,0.0,0.0
16657,Minnesota,US,45.6945,-93.9002,2/24/20,0.0,0.0,0.0
9643,Minnesota,US,45.6945,-93.9002,2/10/20,0.0,0.0,0.0
12649,Minnesota,US,45.6945,-93.9002,2/16/20,0.0,0.0,0.0
17659,Minnesota,US,45.6945,-93.9002,2/26/20,0.0,0.0,0.0
10645,Minnesota,US,45.6945,-93.9002,2/12/20,0.0,0.0,0.0
17158,Minnesota,US,45.6945,-93.9002,2/25/20,0.0,0.0,0.0
15655,Minnesota,US,45.6945,-93.9002,2/22/20,0.0,0.0,0.0
3631,Minnesota,US,45.6945,-93.9002,1/29/20,0.0,0.0,0.0
20665,Minnesota,US,45.6945,-93.9002,3/3/20,0.0,0.0,0.0
2128,Minnesota,US,45.6945,-93.9002,1/26/20,0.0,0.0,0.0
13150,Minnesota,US,45.6945,-93.9002,2/17/20,0.0,0.0,0.0
25174,Minnesota,US,45.6945,-93.9002,3/12/20,9.0,0.0,0.0
6637,Minnesota,US,45.6945,-93.9002,2/4/20,0.0,0.0,0.0
25675,Minnesota,US,45.6945,-93.9002,3/13/20,14.0,0.0,0.0
9142,Minnesota,US,45.6945,-93.9002,2/9/20,0.0,0.0,0.0
22669,Minnesota,US,45.6945,-93.9002,3/7/20,0.0,0.0,0.0
28681,Minnesota,US,45.6945,-93.9002,3/19/20,89.0,0.0,0.0
6136,Minnesota,US,45.6945,-93.9002,2/3/20,0.0,0.0,0.0
3130,Minnesota,US,45.6945,-93.9002,1/28/20,0.0,0.0,0.0
11647,Minnesota,US,45.6945,-93.9002,2/14/20,0.0,0.0,0.0
21667,Minnesota,US,45.6945,-93.9002,3/5/20,0.0,0.0,0.0
124,Minnesota,US,45.6945,-93.9002,1/22/20,0.0,0.0,0.0
18661,Minnesota,US,45.6945,-93.9002,2/28/20,0.0,0.0,0.0
15154,Minnesota,US,45.6945,-93.9002,2/21/20,0.0,0.0,0.0
10144,Minnesota,US,45.6945,-93.9002,2/11/20,0.0,0.0,0.0
7639,Minnesota,US,45.6945,-93.9002,2/6/20,0.0,0.0,0.0
23671,Minnesota,US,45.6945,-93.9002,3/9/20,0.0,0.0,0.0
1627,Minnesota,US,45.6945,-93.9002,1/25/20,0.0,0.0,0.0
19162,Minnesota,US,45.6945,-93.9002,2/29/20,0.0,0.0,0.0
29683,Minnesota,US,45.6945,-93.9002,3/21/20,138.0,1.0,0.0
4132,Minnesota,US,45.6945,-93.9002,1/30/20,0.0,0.0,0.0
30184,Minnesota,US,45.6945,-93.9002,3/22/20,169.0,1.0,0.0
24172,Minnesota,US,45.6945,-93.9002,3/10/20,3.0,0.0,0.0
29182,Minnesota,US,45.6945,-93.9002,3/20/20,115.0,0.0,0.0
22168,Minnesota,US,45.6945,-93.9002,3/6/20,0.0,0.0,0.0
4633,Minnesota,US,45.6945,-93.9002,1/31/20,0.0,0.0,0.0
19663,Minnesota,US,45.6945,-93.9002,3/1/20,0.0,0.0,0.0
21166,Minnesota,US,45.6945,-93.9002,3/4/20,0.0,0.0,0.0
29205,Mississippi,US,32.7416,-89.6787,3/20/20,80.0,1.0,0.0
30708,Mississippi,US,32.7416,-89.6787,3/23/20,207.0,1.0,0.0
28704,Mississippi,US,32.7416,-89.6787,3/19/20,50.0,1.0,0.0
22191,Mississippi,US,32.7416,-89.6787,3/6/20,0.0,0.0,0.0
14175,Mississippi,US,32.7416,-89.6787,2/19/20,0.0,0.0,0.0
3153,Mississippi,US,32.7416,-89.6787,1/28/20,0.0,0.0,0.0
14676,Mississippi,US,32.7416,-89.6787,2/20/20,0.0,0.0,0.0
9165,Mississippi,US,32.7416,-89.6787,2/9/20,0.0,0.0,0.0
20187,Mississippi,US,32.7416,-89.6787,3/2/20,0.0,0.0,0.0
17181,Mississippi,US,32.7416,-89.6787,2/25/20,0.0,0.0,0.0
6159,Mississippi,US,32.7416,-89.6787,2/3/20,0.0,0.0,0.0
13173,Mississippi,US,32.7416,-89.6787,2/17/20,0.0,0.0,0.0
15177,Mississippi,US,32.7416,-89.6787,2/21/20,0.0,0.0,0.0
147,Mississippi,US,32.7416,-89.6787,1/22/20,0.0,0.0,0.0
19185,Mississippi,US,32.7416,-89.6787,2/29/20,0.0,0.0,0.0
2652,Mississippi,US,32.7416,-89.6787,1/27/20,0.0,0.0,0.0
25698,Mississippi,US,32.7416,-89.6787,3/13/20,1.0,0.0,0.0
12171,Mississippi,US,32.7416,-89.6787,2/15/20,0.0,0.0,0.0
7662,Mississippi,US,32.7416,-89.6787,2/6/20,0.0,0.0,0.0
10167,Mississippi,US,32.7416,-89.6787,2/11/20,0.0,0.0,0.0
10668,Mississippi,US,32.7416,-89.6787,2/12/20,0.0,0.0,0.0
26199,Mississippi,US,32.7416,-89.6787,3/14/20,6.0,0.0,0.0
12672,Mississippi,US,32.7416,-89.6787,2/16/20,0.0,0.0,0.0
1650,Mississippi,US,32.7416,-89.6787,1/25/20,0.0,0.0,0.0
6660,Mississippi,US,32.7416,-89.6787,2/4/20,0.0,0.0,0.0
5157,Mississippi,US,32.7416,-89.6787,2/1/20,0.0,0.0,0.0
8163,Mississippi,US,32.7416,-89.6787,2/7/20,0.0,0.0,0.0
29706,Mississippi,US,32.7416,-89.6787,3/21/20,140.0,1.0,0.0
2151,Mississippi,US,32.7416,-89.6787,1/26/20,0.0,0.0,0.0
23193,Mississippi,US,32.7416,-89.6787,3/8/20,0.0,0.0,0.0
4155,Mississippi,US,32.7416,-89.6787,1/30/20,0.0,0.0,0.0
16179,Mississippi,US,32.7416,-89.6787,2/23/20,0.0,0.0,0.0
18183,Mississippi,US,32.7416,-89.6787,2/27/20,0.0,0.0,0.0
7161,Mississippi,US,32.7416,-89.6787,2/5/20,0.0,0.0,0.0
1149,Mississippi,US,32.7416,-89.6787,1/24/20,0.0,0.0,0.0
24195,Mississippi,US,32.7416,-89.6787,3/10/20,0.0,0.0,0.0
21189,Mississippi,US,32.7416,-89.6787,3/4/20,0.0,0.0,0.0
11670,Mississippi,US,32.7416,-89.6787,2/14/20,0.0,0.0,0.0
20688,Mississippi,US,32.7416,-89.6787,3/3/20,0.0,0.0,0.0
15678,Mississippi,US,32.7416,-89.6787,2/22/20,0.0,0.0,0.0
11169,Mississippi,US,32.7416,-89.6787,2/13/20,0.0,0.0,0.0
18684,Mississippi,US,32.7416,-89.6787,2/28/20,0.0,0.0,0.0
19686,Mississippi,US,32.7416,-89.6787,3/1/20,0.0,0.0,0.0
648,Mississippi,US,32.7416,-89.6787,1/23/20,0.0,0.0,0.0
3654,Mississippi,US,32.7416,-89.6787,1/29/20,0.0,0.0,0.0
23694,Mississippi,US,32.7416,-89.6787,3/9/20,0.0,0.0,0.0
21690,Mississippi,US,32.7416,-89.6787,3/5/20,0.0,0.0,0.0
13674,Mississippi,US,32.7416,-89.6787,2/18/20,0.0,0.0,0.0
25197,Mississippi,US,32.7416,-89.6787,3/12/20,1.0,0.0,0.0
27201,Mississippi,US,32.7416,-89.6787,3/16/20,13.0,0.0,0.0
26700,Mississippi,US,32.7416,-89.6787,3/15/20,10.0,0.0,0.0
8664,Mississippi,US,32.7416,-89.6787,2/8/20,0.0,0.0,0.0
5658,Mississippi,US,32.7416,-89.6787,2/2/20,0.0,0.0,0.0
22692,Mississippi,US,32.7416,-89.6787,3/7/20,0.0,0.0,0.0
9666,Mississippi,US,32.7416,-89.6787,2/10/20,0.0,0.0,0.0
27702,Mississippi,US,32.7416,-89.6787,3/17/20,21.0,0.0,0.0
4656,Mississippi,US,32.7416,-89.6787,1/31/20,0.0,0.0,0.0
30207,Mississippi,US,32.7416,-89.6787,3/22/20,207.0,1.0,0.0
24696,Mississippi,US,32.7416,-89.6787,3/11/20,0.0,0.0,0.0
16680,Mississippi,US,32.7416,-89.6787,2/24/20,0.0,0.0,0.0
17682,Mississippi,US,32.7416,-89.6787,2/26/20,0.0,0.0,0.0
28203,Mississippi,US,32.7416,-89.6787,3/18/20,34.0,0.0,0.0
3646,Missouri,US,38.4561,-92.2884,1/29/20,0.0,0.0,0.0
26692,Missouri,US,38.4561,-92.2884,3/15/20,5.0,0.0,0.0
6151,Missouri,US,38.4561,-92.2884,2/3/20,0.0,0.0,0.0
15169,Missouri,US,38.4561,-92.2884,2/21/20,0.0,0.0,0.0
11161,Missouri,US,38.4561,-92.2884,2/13/20,0.0,0.0,0.0
27193,Missouri,US,38.4561,-92.2884,3/16/20,6.0,0.0,0.0
25189,Missouri,US,38.4561,-92.2884,3/12/20,1.0,0.0,0.0
28195,Missouri,US,38.4561,-92.2884,3/18/20,18.0,0.0,0.0
29698,Missouri,US,38.4561,-92.2884,3/21/20,74.0,3.0,0.0
13165,Missouri,US,38.4561,-92.2884,2/17/20,0.0,0.0,0.0
2143,Missouri,US,38.4561,-92.2884,1/26/20,0.0,0.0,0.0
11662,Missouri,US,38.4561,-92.2884,2/14/20,0.0,0.0,0.0
18676,Missouri,US,38.4561,-92.2884,2/28/20,0.0,0.0,0.0
14668,Missouri,US,38.4561,-92.2884,2/20/20,0.0,0.0,0.0
15670,Missouri,US,38.4561,-92.2884,2/22/20,0.0,0.0,0.0
3145,Missouri,US,38.4561,-92.2884,1/28/20,0.0,0.0,0.0
10159,Missouri,US,38.4561,-92.2884,2/11/20,0.0,0.0,0.0
19678,Missouri,US,38.4561,-92.2884,3/1/20,0.0,0.0,0.0
28696,Missouri,US,38.4561,-92.2884,3/19/20,31.0,1.0,0.0
6652,Missouri,US,38.4561,-92.2884,2/4/20,0.0,0.0,0.0
24187,Missouri,US,38.4561,-92.2884,3/10/20,1.0,0.0,0.0
12664,Missouri,US,38.4561,-92.2884,2/16/20,0.0,0.0,0.0
23185,Missouri,US,38.4561,-92.2884,3/8/20,0.0,0.0,0.0
2644,Missouri,US,38.4561,-92.2884,1/27/20,0.0,0.0,0.0
29197,Missouri,US,38.4561,-92.2884,3/20/20,53.0,2.0,0.0
7654,Missouri,US,38.4561,-92.2884,2/6/20,0.0,0.0,0.0
23686,Missouri,US,38.4561,-92.2884,3/9/20,0.0,0.0,0.0
5650,Missouri,US,38.4561,-92.2884,2/2/20,0.0,0.0,0.0
9658,Missouri,US,38.4561,-92.2884,2/10/20,0.0,0.0,0.0
30199,Missouri,US,38.4561,-92.2884,3/22/20,100.0,3.0,0.0
14167,Missouri,US,38.4561,-92.2884,2/19/20,0.0,0.0,0.0
26191,Missouri,US,38.4561,-92.2884,3/14/20,4.0,0.0,0.0
30700,Missouri,US,38.4561,-92.2884,3/23/20,100.0,3.0,0.0
